,subject_id,mean_pretrain_val_accuracy,std_pretrain_val_accuracy,layer unfrozen,learning_rate,dW_min,mean_finetune_val_accuracy,std_finetune_val_accuracy,Delta_accuracy
2480,78,0.544725,0.1728648098949002,r1,0.0001,0.025,0.56969725,0.1267426633941783,0.02497225
2481,78,0.544725,0.1728648098949002,r1,0.0002,0.025,0.54696975,0.139996791799848,0.00224475
2482,78,0.544725,0.1728648098949002,r1,0.0004,0.025,0.5924245,0.1290759020537915,0.0476995
2483,78,0.544725,0.1728648098949002,r1,0.0006,0.025,0.56742425,0.1913595319747185,0.0226992499999999
2484,78,0.544725,0.1728648098949002,r1fc1fc2,0.0001,0.025,0.61325775,0.1500708251068474,0.06853275
2485,78,0.544725,0.1728648098949002,r1fc1fc2,0.0002,0.025,0.56780275,0.1929875498339638,0.02307775
2486,78,0.544725,0.1728648098949002,r1fc1fc2,0.0004,0.025,0.6151515,0.1613050253494912,0.0704264999999999
2487,78,0.544725,0.1728648098949002,r1fc1fc2,0.0006,0.025,0.569697,0.1438516118296907,0.0249719999999999
2500,79,0.760975,0.1381560319590377,fc1,0.0001,0.025,0.7818182499999999,0.1046513101920691,0.0208432499999999
2501,79,0.760975,0.1381560319590377,fc1,0.0002,0.025,0.7526515,0.0575406627496301,-0.0083234999999999
2502,79,0.760975,0.1381560319590377,fc1,0.0004,0.025,0.69015175,0.0293146277180863,-0.07082325
2503,79,0.760975,0.1381560319590377,fc1,0.0006,0.025,0.66931825,0.0624516217423534,-0.0916567499999999
2504,79,0.760975,0.1381560319590377,fc1fc2,0.0001,0.025,0.7818182499999999,0.1046513101920691,0.0208432499999999
2505,79,0.760975,0.1381560319590377,fc1fc2,0.0002,0.025,0.73181825,0.0720717008141892,-0.0291567499999999
2506,79,0.760975,0.1381560319590377,fc1fc2,0.0004,0.025,0.710985,0.0359268911262858,-0.0499899999999999
2507,79,0.760975,0.1381560319590377,fc1fc2,0.0006,0.025,0.64431825,0.0659905679491395,-0.1166567499999999
2508,79,0.760975,0.1381560319590377,fc2,0.0001,0.025,0.76098475,0.1381498406040219,9.750000000030568e-06
2509,79,0.760975,0.1381560319590377,fc2,0.0002,0.025,0.7109847499999999,0.1027132503246294,-0.04999025
2510,79,0.760975,0.1381560319590377,fc2,0.0004,0.025,0.73181825,0.0720717008141892,-0.0291567499999999
2511,79,0.760975,0.1381560319590377,fc2,0.0006,0.025,0.7109847499999999,0.1027132503246294,-0.04999025
2512,79,0.760975,0.1381560319590377,r1,0.0001,0.025,0.76098475,0.1381498406040219,9.750000000030568e-06
2513,79,0.760975,0.1381560319590377,r1,0.0002,0.025,0.7526515,0.0575406627496301,-0.0083234999999999
2514,79,0.760975,0.1381560319590377,r1,0.0004,0.025,0.685985,0.0672538091064984,-0.07499
2515,79,0.760975,0.1381560319590377,r1,0.0006,0.025,0.69015175,0.0293146277180863,-0.07082325
2516,79,0.760975,0.1381560319590377,r1fc1fc2,0.0001,0.025,0.75681825,0.0746532878819368,-0.0041567499999999
2517,79,0.760975,0.1381560319590377,r1fc1fc2,0.0002,0.025,0.7526515,0.0575406627496301,-0.0083234999999999
2518,79,0.760975,0.1381560319590377,r1fc1fc2,0.0004,0.025,0.73181825,0.0237642055533808,-0.0291567499999999
2519,79,0.760975,0.1381560319590377,r1fc1fc2,0.0006,0.025,0.66931825,0.0624516217423534,-0.0916567499999999
2532,80,0.606825,0.2387599683782857,fc1,0.0001,0.025,0.6545455,0.2712333182845843,0.0477205
2533,80,0.606825,0.2387599683782857,fc1,0.0002,0.025,0.6545455,0.2245427328453688,0.0477205
2534,80,0.606825,0.2387599683782857,fc1,0.0004,0.025,0.69621225,0.1885799439784535,0.08938725
2535,80,0.606825,0.2387599683782857,fc1,0.0006,0.025,0.7170455,0.2007154425390998,0.1102205
2536,80,0.606825,0.2387599683782857,fc1fc2,0.0001,0.025,0.6545455,0.2712333182845843,0.0477205
2537,80,0.606825,0.2387599683782857,fc1fc2,0.0002,0.025,0.6545455,0.2245427328453688,0.0477205
2538,80,0.606825,0.2387599683782857,fc1fc2,0.0004,0.025,0.69621225,0.1885799439784535,0.08938725
2539,80,0.606825,0.2387599683782857,fc1fc2,0.0006,0.025,0.6920455,0.1930191412105718,0.0852205
2540,80,0.606825,0.2387599683782857,fc2,0.0001,0.025,0.6545455,0.2712333182845843,0.0477205
2541,80,0.606825,0.2387599683782857,fc2,0.0002,0.025,0.6545455,0.2245427328453688,0.0477205
2542,80,0.606825,0.2387599683782857,fc2,0.0004,0.025,0.69621225,0.1885799439784535,0.08938725
2543,80,0.606825,0.2387599683782857,fc2,0.0006,0.025,0.7170455,0.2007154425390998,0.1102205
2544,80,0.606825,0.2387599683782857,r1,0.0001,0.025,0.67537875,0.2298454917306768,0.06855375
2545,80,0.606825,0.2387599683782857,r1,0.0002,0.025,0.6545455,0.2245427328453688,0.0477205
2546,80,0.606825,0.2387599683782857,r1,0.0004,0.025,0.69621225,0.1885799439784535,0.08938725
2547,80,0.606825,0.2387599683782857,r1,0.0006,0.025,0.66931825,0.177982784911678,0.06249325
2548,80,0.606825,0.2387599683782857,r1fc1fc2,0.0001,0.025,0.6545455,0.2245427328453688,0.0477205
2549,80,0.606825,0.2387599683782857,r1fc1fc2,0.0002,0.025,0.675379,0.185230386580244,0.068554
2550,80,0.606825,0.2387599683782857,r1fc1fc2,0.0004,0.025,0.65265175,0.1664983155017391,0.04582675
2551,80,0.606825,0.2387599683782857,r1fc1fc2,0.0006,0.025,0.69015175,0.2062183650039847,0.08332675
2564,81,0.752275,0.1856249691357999,fc1,0.0001,0.025,0.79810625,0.1332608706044276,0.0458312499999999
2565,81,0.752275,0.1856249691357999,fc1,0.0002,0.025,0.82310625,0.1171240494842256,0.07083125
2566,81,0.752275,0.1856249691357999,fc1,0.0004,0.025,0.8458335,0.1448977097691103,0.0935584999999999
2567,81,0.752275,0.1856249691357999,fc1,0.0006,0.025,0.86666675,0.1130388821995186,0.11439175
2568,81,0.752275,0.1856249691357999,fc1fc2,0.0001,0.025,0.79810625,0.1332608706044276,0.0458312499999999
2569,81,0.752275,0.1856249691357999,fc1fc2,0.0002,0.025,0.82310625,0.1171240494842256,0.07083125
2570,81,0.752275,0.1856249691357999,fc1fc2,0.0004,0.025,0.86666675,0.1130388821995186,0.11439175
2571,81,0.752275,0.1856249691357999,fc1fc2,0.0006,0.025,0.8875,0.1314977819838291,0.1352249999999999
2572,81,0.752275,0.1856249691357999,fc2,0.0001,0.025,0.77727275,0.1636973961193335,0.0249977499999999
2573,81,0.752275,0.1856249691357999,fc2,0.0002,0.025,0.79810625,0.1332608706044276,0.0458312499999999
2574,81,0.752275,0.1856249691357999,fc2,0.0004,0.025,0.82310625,0.1171240494842256,0.07083125
2575,81,0.752275,0.1856249691357999,fc2,0.0006,0.025,0.8458335,0.1448977097691103,0.0935584999999999
2576,81,0.752275,0.1856249691357999,r1,0.0001,0.025,0.82310625,0.1171240494842256,0.07083125
2577,81,0.752275,0.1856249691357999,r1,0.0002,0.025,0.800379,0.102824913223077,0.0481039999999999
2578,81,0.752275,0.1856249691357999,r1,0.0004,0.025,0.86666675,0.1130388821995186,0.11439175
2579,81,0.752275,0.1856249691357999,r1,0.0006,0.025,0.86666675,0.1130388821995186,0.11439175
2580,81,0.752275,0.1856249691357999,r1fc1fc2,0.0001,0.025,0.82310625,0.1171240494842256,0.07083125
2581,81,0.752275,0.1856249691357999,r1fc1fc2,0.0002,0.025,0.82310625,0.1171240494842256,0.07083125
2582,81,0.752275,0.1856249691357999,r1fc1fc2,0.0004,0.025,0.89166675,0.1040833266614623,0.1393917499999999
2583,81,0.752275,0.1856249691357999,r1fc1fc2,0.0006,0.025,0.8708335,0.1429677573079562,0.1185585
2596,82,0.7841,0.2052084306260344,fc1,0.0001,0.025,0.76325775,0.2345122297057945,-0.02084225
2597,82,0.7841,0.2052084306260344,fc1,0.0002,0.025,0.76325775,0.2345122297057945,-0.02084225
2598,82,0.7841,0.2052084306260344,fc1,0.0004,0.025,0.76325775,0.2345122297057945,-0.02084225
2599,82,0.7841,0.2052084306260344,fc1,0.0006,0.025,0.7196972500000001,0.2825800229862625,-0.0644027499999999
2600,82,0.7841,0.2052084306260344,fc1fc2,0.0001,0.025,0.76325775,0.2345122297057945,-0.02084225
2601,82,0.7841,0.2052084306260344,fc1fc2,0.0002,0.025,0.76325775,0.2345122297057945,-0.02084225
2602,82,0.7841,0.2052084306260344,fc1fc2,0.0004,0.025,0.7424245,0.2671281624195896,-0.0416754999999999
2603,82,0.7841,0.2052084306260344,fc1fc2,0.0006,0.025,0.7424245,0.2671281624195896,-0.0416754999999999
2604,82,0.7841,0.2052084306260344,fc2,0.0001,0.025,0.76325775,0.2345122297057945,-0.02084225
2605,82,0.7841,0.2052084306260344,fc2,0.0002,0.025,0.76325775,0.2345122297057945,-0.02084225
2606,82,0.7841,0.2052084306260344,fc2,0.0004,0.025,0.7196972500000001,0.2825800229862625,-0.0644027499999999
2607,82,0.7841,0.2052084306260344,fc2,0.0006,0.025,0.69469725,0.2523184880085418,-0.0894027499999999
2608,82,0.7841,0.2052084306260344,r1,0.0001,0.025,0.76325775,0.2345122297057945,-0.02084225
2609,82,0.7841,0.2052084306260344,r1,0.0002,0.025,0.76325775,0.2345122297057945,-0.02084225
2610,82,0.7841,0.2052084306260344,r1,0.0004,0.025,0.7424245,0.2671281624195896,-0.0416754999999999
2611,82,0.7841,0.2052084306260344,r1,0.0006,0.025,0.7155305000000001,0.2235053766638885,-0.0685694999999999
2612,82,0.7841,0.2052084306260344,r1fc1fc2,0.0001,0.025,0.76325775,0.2345122297057945,-0.02084225
2613,82,0.7841,0.2052084306260344,r1fc1fc2,0.0002,0.025,0.7424245,0.2671281624195896,-0.0416754999999999
2614,82,0.7841,0.2052084306260344,r1fc1fc2,0.0004,0.025,0.7424245,0.2671281624195896,-0.0416754999999999
2615,82,0.7841,0.2052084306260344,r1fc1fc2,0.0006,0.025,0.76325775,0.2345122297057945,-0.02084225
2628,83,0.625375,0.1357872938336524,fc1,0.0001,0.025,0.58181825,0.1274949543769608,-0.04355675
2629,83,0.625375,0.1357872938336524,fc1,0.0002,0.025,0.55681825,0.1324494119462848,-0.06855675
2630,83,0.625375,0.1357872938336524,fc1,0.0004,0.025,0.5151515,0.2001492223392336,-0.1102235
2631,83,0.625375,0.1357872938336524,fc1,0.0006,0.025,0.5401515,0.2038372174137981,-0.0852235
2632,83,0.625375,0.1357872938336524,fc1fc2,0.0001,0.025,0.58181825,0.1274949543769608,-0.04355675
2633,83,0.625375,0.1357872938336524,fc1fc2,0.0002,0.025,0.55681825,0.1324494119462848,-0.06855675
2634,83,0.625375,0.1357872938336524,fc1fc2,0.0004,0.025,0.5151515,0.2001492223392336,-0.1102235
2635,83,0.625375,0.1357872938336524,fc1fc2,0.0006,0.025,0.5151515,0.2001492223392336,-0.1102235
2636,83,0.625375,0.1357872938336524,fc2,0.0001,0.025,0.58181825,0.1274949543769608,-0.04355675
2637,83,0.625375,0.1357872938336524,fc2,0.0002,0.025,0.58181825,0.1274949543769608,-0.04355675
2638,83,0.625375,0.1357872938336524,fc2,0.0004,0.025,0.56098475,0.164821858761462,-0.0643902499999999
2639,83,0.625375,0.1357872938336524,fc2,0.0006,0.025,0.51742425,0.1796525456102696,-0.1079507499999999
2640,83,0.625375,0.1357872938336524,r1,0.0001,0.025,0.58181825,0.1274949543769608,-0.04355675
2641,83,0.625375,0.1357872938336524,r1,0.0002,0.025,0.55681825,0.1324494119462848,-0.06855675
2642,83,0.625375,0.1357872938336524,r1,0.0004,0.025,0.51136375,0.137967865276363,-0.11401125
2643,83,0.625375,0.1357872938336524,r1,0.0006,0.025,0.5151515,0.2001492223392336,-0.1102235
2644,83,0.625375,0.1357872938336524,r1fc1fc2,0.0001,0.025,0.58181825,0.1274949543769608,-0.04355675
2645,83,0.625375,0.1357872938336524,r1fc1fc2,0.0002,0.025,0.58181825,0.1274949543769608,-0.04355675
2646,83,0.625375,0.1357872938336524,r1fc1fc2,0.0004,0.025,0.4882575,0.1446442452467432,-0.1371175
2647,83,0.625375,0.1357872938336524,r1fc1fc2,0.0006,0.025,0.51742425,0.1796525456102696,-0.1079507499999999
2660,84,0.7772749999999999,0.1136000110035206,fc1,0.0001,0.025,0.77727275,0.1136126643303905,-2.249999999981433e-06
2661,84,0.7772749999999999,0.1136000110035206,fc1,0.0002,0.025,0.7564394999999999,0.1073754573587465,-0.0208355
2662,84,0.7772749999999999,0.1136000110035206,fc1,0.0004,0.025,0.7795455,0.0349143659210169,0.0022705
2663,84,0.7772749999999999,0.1136000110035206,fc1,0.0006,0.025,0.7795455,0.0349143659210169,0.0022705
2664,84,0.7772749999999999,0.1136000110035206,fc1fc2,0.0001,0.025,0.77727275,0.1136126643303905,-2.249999999981433e-06
2665,84,0.7772749999999999,0.1136000110035206,fc1fc2,0.0002,0.025,0.7564394999999999,0.1073754573587465,-0.0208355
2666,84,0.7772749999999999,0.1136000110035206,fc1fc2,0.0004,0.025,0.7795455,0.0349143659210169,0.0022705
2667,84,0.7772749999999999,0.1136000110035206,fc1fc2,0.0006,0.025,0.80227275,0.1012734951978222,0.02499775
2668,84,0.7772749999999999,0.1136000110035206,fc2,0.0001,0.025,0.77727275,0.1136126643303905,-2.249999999981433e-06
2669,84,0.7772749999999999,0.1136000110035206,fc2,0.0002,0.025,0.77727275,0.1136126643303905,-2.249999999981433e-06
2670,84,0.7772749999999999,0.1136000110035206,fc2,0.0004,0.025,0.77727275,0.0909848608482935,-2.249999999981433e-06
2671,84,0.7772749999999999,0.1136000110035206,fc2,0.0006,0.025,0.77727275,0.0909848608482935,-2.249999999981433e-06
2672,84,0.7772749999999999,0.1136000110035206,r1,0.0001,0.025,0.77727275,0.1136126643303905,-2.249999999981433e-06
2673,84,0.7772749999999999,0.1136000110035206,r1,0.0002,0.025,0.77727275,0.0909848608482935,-2.249999999981433e-06
2674,84,0.7772749999999999,0.1136000110035206,r1,0.0004,0.025,0.77727275,0.0909848608482935,-2.249999999981433e-06
2675,84,0.7772749999999999,0.1136000110035206,r1,0.0006,0.025,0.82727275,0.0893040400555876,0.04999775
2676,84,0.7772749999999999,0.1136000110035206,r1fc1fc2,0.0001,0.025,0.77727275,0.1136126643303905,-2.249999999981433e-06
2677,84,0.7772749999999999,0.1136000110035206,r1fc1fc2,0.0002,0.025,0.77537875,0.0619592613651637,-0.0018962499999999
2678,84,0.7772749999999999,0.1136000110035206,r1fc1fc2,0.0004,0.025,0.798106,0.0921910809605065,0.020831
2679,84,0.7772749999999999,0.1136000110035206,r1fc1fc2,0.0006,0.025,0.7814395000000001,0.1013254928913088,0.0041645000000001
2692,85,0.889775,0.0382639408146451,fc1,0.0001,0.025,0.86477275,0.0572744488952097,-0.02500225
2693,85,0.889775,0.0382639408146451,fc1,0.0002,0.025,0.86477275,0.0572744488952097,-0.02500225
2694,85,0.889775,0.0382639408146451,fc1,0.0004,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2695,85,0.889775,0.0382639408146451,fc1,0.0006,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2696,85,0.889775,0.0382639408146451,fc1fc2,0.0001,0.025,0.86477275,0.0572744488952097,-0.02500225
2697,85,0.889775,0.0382639408146451,fc1fc2,0.0002,0.025,0.86477275,0.0572744488952097,-0.02500225
2698,85,0.889775,0.0382639408146451,fc1fc2,0.0004,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2699,85,0.889775,0.0382639408146451,fc1fc2,0.0006,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2700,85,0.889775,0.0382639408146451,fc2,0.0001,0.025,0.86477275,0.0572744488952097,-0.02500225
2701,85,0.889775,0.0382639408146451,fc2,0.0002,0.025,0.86477275,0.0572744488952097,-0.02500225
2702,85,0.889775,0.0382639408146451,fc2,0.0004,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2703,85,0.889775,0.0382639408146451,fc2,0.0006,0.025,0.837879,0.1029784578411103,-0.0518959999999999
2704,85,0.889775,0.0382639408146451,r1,0.0001,0.025,0.86477275,0.0572744488952097,-0.02500225
2705,85,0.889775,0.0382639408146451,r1,0.0002,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2706,85,0.889775,0.0382639408146451,r1,0.0004,0.025,0.8420455,0.0515802501641859,-0.0477294999999999
2707,85,0.889775,0.0382639408146451,r1,0.0006,0.025,0.86477275,0.0572744488952097,-0.02500225
2708,85,0.889775,0.0382639408146451,r1fc1fc2,0.0001,0.025,0.86477275,0.0572744488952097,-0.02500225
2709,85,0.889775,0.0382639408146451,r1fc1fc2,0.0002,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2710,85,0.889775,0.0382639408146451,r1fc1fc2,0.0004,0.025,0.8670455,0.0485539789684292,-0.0227294999999999
2711,85,0.889775,0.0382639408146451,r1fc1fc2,0.0006,0.025,0.86060625,0.107130378360124,-0.0291687499999999
2724,86,0.95645,0.0503828343783872,fc1,0.0001,0.025,0.9314395,0.0462120710384923,-0.0250105
2725,86,0.95645,0.0503828343783872,fc1,0.0002,0.025,0.9314395,0.0462120710384923,-0.0250105
2726,86,0.95645,0.0503828343783872,fc1,0.0004,0.025,0.9314395,0.0462120710384923,-0.0250105
2727,86,0.95645,0.0503828343783872,fc1,0.0006,0.025,0.95416675,0.0533592905585959,-0.00228325
2728,86,0.95645,0.0503828343783872,fc1fc2,0.0001,0.025,0.9314395,0.0462120710384923,-0.0250105
2729,86,0.95645,0.0503828343783872,fc1fc2,0.0002,0.025,0.9314395,0.0462120710384923,-0.0250105
2730,86,0.95645,0.0503828343783872,fc1fc2,0.0004,0.025,0.9314395,0.0462120710384923,-0.0250105
2731,86,0.95645,0.0503828343783872,fc1fc2,0.0006,0.025,0.95416675,0.0533592905585959,-0.00228325
2732,86,0.95645,0.0503828343783872,fc2,0.0001,0.025,0.9314395,0.0462120710384923,-0.0250105
2733,86,0.95645,0.0503828343783872,fc2,0.0002,0.025,0.9314395,0.0462120710384923,-0.0250105
2734,86,0.95645,0.0503828343783872,fc2,0.0004,0.025,0.95416675,0.0533592905585959,-0.00228325
2735,86,0.95645,0.0503828343783872,fc2,0.0006,0.025,0.95416675,0.0533592905585959,-0.00228325
2736,86,0.95645,0.0503828343783872,r1,0.0001,0.025,0.9314395,0.0462120710384923,-0.0250105
2737,86,0.95645,0.0503828343783872,r1,0.0002,0.025,0.9314395,0.0462120710384923,-0.0250105
2738,86,0.95645,0.0503828343783872,r1,0.0004,0.025,0.95416675,0.0533592905585959,-0.00228325
2739,86,0.95645,0.0503828343783872,r1,0.0006,0.025,0.95416675,0.0533592905585959,-0.00228325
2740,86,0.95645,0.0503828343783872,r1fc1fc2,0.0001,0.025,0.9314395,0.0462120710384923,-0.0250105
2741,86,0.95645,0.0503828343783872,r1fc1fc2,0.0002,0.025,0.9314395,0.0462120710384923,-0.0250105
2742,86,0.95645,0.0503828343783872,r1fc1fc2,0.0004,0.025,0.9314395,0.0462120710384923,-0.0250105
2743,86,0.95645,0.0503828343783872,r1fc1fc2,0.0006,0.025,0.95416675,0.0533592905585959,-0.00228325
2756,87,0.557225,0.1059862058634675,fc1,0.0001,0.025,0.5530305,0.0787297279579533,-0.0041944999999999
2757,87,0.557225,0.1059862058634675,fc1,0.0002,0.025,0.60492425,0.0846623419487672,0.04769925
2758,87,0.557225,0.1059862058634675,fc1,0.0004,0.025,0.6484847499999999,0.0760502254582456,0.0912597499999999
2759,87,0.557225,0.1059862058634675,fc1,0.0006,0.025,0.62537875,0.1357753662080005,0.06815375
2760,87,0.557225,0.1059862058634675,fc1fc2,0.0001,0.025,0.5530305,0.0787297279579533,-0.0041944999999999
2761,87,0.557225,0.1059862058634675,fc1fc2,0.0002,0.025,0.584091,0.1005152647976084,0.026866
2762,87,0.557225,0.1059862058634675,fc1fc2,0.0004,0.025,0.6257575,0.0554500467357783,0.0685325
2763,87,0.557225,0.1059862058634675,fc1fc2,0.0006,0.025,0.560985,0.1338166961655632,0.0037599999999999
2764,87,0.557225,0.1059862058634675,fc2,0.0001,0.025,0.5530305,0.0787297279579533,-0.0041944999999999
2765,87,0.557225,0.1059862058634675,fc2,0.0002,0.025,0.5530305,0.0787297279579533,-0.0041944999999999
2766,87,0.557225,0.1059862058634675,fc2,0.0004,0.025,0.559091,0.0698287318420338,0.001866
2767,87,0.557225,0.1059862058634675,fc2,0.0006,0.025,0.55681825,0.1136364999999999,-0.00040675
2768,87,0.557225,0.1059862058634675,r1,0.0001,0.025,0.532197,0.0402656126158951,-0.0250279999999999
2769,87,0.557225,0.1059862058634675,r1,0.0002,0.025,0.6030305,0.0955386661566928,0.0458055
2770,87,0.557225,0.1059862058634675,r1,0.0004,0.025,0.58181825,0.107821012789329,0.02459325
2771,87,0.557225,0.1059862058634675,r1,0.0006,0.025,0.59848475,0.0944189429735897,0.04125975
2772,87,0.557225,0.1059862058634675,r1fc1fc2,0.0001,0.025,0.5571969999999999,0.0444393169689483,-2.8000000000028e-05
2773,87,0.557225,0.1059862058634675,r1fc1fc2,0.0002,0.025,0.6257575,0.0554500467357783,0.0685325
2774,87,0.557225,0.1059862058634675,r1fc1fc2,0.0004,0.025,0.62575775,0.0877742989049186,0.06853275
2775,87,0.557225,0.1059862058634675,r1fc1fc2,0.0006,0.025,0.61931825,0.0990419358567369,0.0620932499999999
2788,90,0.979175,0.0416499999999999,fc1,0.0001,0.025,0.9564395,0.0503943334413701,-0.0227355
2789,90,0.979175,0.0416499999999999,fc1,0.0002,0.025,0.9314395,0.0462120710384923,-0.0477355
2790,90,0.979175,0.0416499999999999,fc1,0.0004,0.025,0.9314395,0.0462120710384923,-0.0477355
2791,90,0.979175,0.0416499999999999,fc1,0.0006,0.025,0.95227275,0.0552355100478849,-0.02690225
2792,90,0.979175,0.0416499999999999,fc1fc2,0.0001,0.025,0.9564395,0.0503943334413701,-0.0227355
2793,90,0.979175,0.0416499999999999,fc1fc2,0.0002,0.025,0.9314395,0.0462120710384923,-0.0477355
2794,90,0.979175,0.0416499999999999,fc1fc2,0.0004,0.025,0.95227275,0.0552355100478849,-0.02690225
2795,90,0.979175,0.0416499999999999,fc1fc2,0.0006,0.025,0.95227275,0.0552355100478849,-0.02690225
2796,90,0.979175,0.0416499999999999,fc2,0.0001,0.025,0.97727275,0.0454545,-0.0019022499999999
2797,90,0.979175,0.0416499999999999,fc2,0.0002,0.025,0.9564395,0.0503943334413701,-0.0227355
2798,90,0.979175,0.0416499999999999,fc2,0.0004,0.025,0.9564395,0.0503943334413701,-0.0227355
2799,90,0.979175,0.0416499999999999,fc2,0.0006,0.025,0.9564395,0.0503943334413701,-0.0227355
2800,90,0.979175,0.0416499999999999,r1,0.0001,0.025,0.935606,0.0805315388031297,-0.0435689999999999
2801,90,0.979175,0.0416499999999999,r1,0.0002,0.025,0.95833325,0.0833334999999999,-0.0208417499999999
2802,90,0.979175,0.0416499999999999,r1,0.0004,0.025,0.9314395,0.0462120710384923,-0.0477355
2803,90,0.979175,0.0416499999999999,r1,0.0006,0.025,0.975,0.0499999999999999,-0.004175
2804,90,0.979175,0.0416499999999999,r1fc1fc2,0.0001,0.025,0.9564395,0.0503943334413701,-0.0227355
2805,90,0.979175,0.0416499999999999,r1fc1fc2,0.0002,0.025,0.93333325,0.0816497941755927,-0.04584175
2806,90,0.979175,0.0416499999999999,r1fc1fc2,0.0004,0.025,0.90871225,0.0745393873795369,-0.07046275
2807,90,0.979175,0.0416499999999999,r1fc1fc2,0.0006,0.025,0.95416675,0.0533592905585959,-0.02500825
2820,91,0.823125,0.1171203476486188,fc1,0.0001,0.025,0.82121225,0.1370017467197042,-0.00191275
2821,91,0.823125,0.1171203476486188,fc1,0.0002,0.025,0.84621225,0.1409089372759939,0.02308725
2822,91,0.823125,0.1171203476486188,fc1,0.0004,0.025,0.84621225,0.1409089372759939,0.02308725
2823,91,0.823125,0.1171203476486188,fc1,0.0006,0.025,0.825379,0.1142265123019462,0.0022539999999999
2824,91,0.823125,0.1171203476486188,fc1fc2,0.0001,0.025,0.82121225,0.1370017467197042,-0.00191275
2825,91,0.823125,0.1171203476486188,fc1fc2,0.0002,0.025,0.84621225,0.1409089372759939,0.02308725
2826,91,0.823125,0.1171203476486188,fc1fc2,0.0004,0.025,0.84621225,0.1409089372759939,0.02308725
2827,91,0.823125,0.1171203476486188,fc1fc2,0.0006,0.025,0.825379,0.1142265123019462,0.0022539999999999
2828,91,0.823125,0.1171203476486188,fc2,0.0001,0.025,0.82121225,0.1370017467197042,-0.00191275
2829,91,0.823125,0.1171203476486188,fc2,0.0002,0.025,0.84621225,0.1409089372759939,0.02308725
2830,91,0.823125,0.1171203476486188,fc2,0.0004,0.025,0.84621225,0.1409089372759939,0.02308725
2831,91,0.823125,0.1171203476486188,fc2,0.0006,0.025,0.82537875,0.1776690276954596,0.00225375
2832,91,0.823125,0.1171203476486188,r1,0.0001,0.025,0.82121225,0.1370017467197042,-0.00191275
2833,91,0.823125,0.1171203476486188,r1,0.0002,0.025,0.84621225,0.1409089372759939,0.02308725
2834,91,0.823125,0.1171203476486188,r1,0.0004,0.025,0.825379,0.1142265123019462,0.0022539999999999
2835,91,0.823125,0.1171203476486188,r1,0.0006,0.025,0.825379,0.1142265123019462,0.0022539999999999
2836,91,0.823125,0.1171203476486188,r1fc1fc2,0.0001,0.025,0.82121225,0.1370017467197042,-0.00191275
2837,91,0.823125,0.1171203476486188,r1fc1fc2,0.0002,0.025,0.84621225,0.1409089372759939,0.02308725
2838,91,0.823125,0.1171203476486188,r1fc1fc2,0.0004,0.025,0.825379,0.1142265123019462,0.0022539999999999
2839,91,0.823125,0.1171203476486188,r1fc1fc2,0.0006,0.025,0.82727275,0.1627691744861928,0.00414775
2852,93,0.6735,0.1738727312337005,fc1,0.0001,0.025,0.67537875,0.2298454917306768,0.00187875
2853,93,0.6735,0.1738727312337005,fc1,0.0002,0.025,0.6545455,0.1911293773172158,-0.0189544999999999
2854,93,0.6735,0.1738727312337005,fc1,0.0004,0.025,0.6545455,0.1911293773172158,-0.0189544999999999
2855,93,0.6735,0.1738727312337005,fc1,0.0006,0.025,0.60681825,0.1413049187333901,-0.0666817499999999
2856,93,0.6735,0.1738727312337005,fc1fc2,0.0001,0.025,0.6545455,0.2245427328453688,-0.0189544999999999
2857,93,0.6735,0.1738727312337005,fc1fc2,0.0002,0.025,0.675379,0.185230386580244,0.0018789999999999
2858,93,0.6735,0.1738727312337005,fc1fc2,0.0004,0.025,0.6545455,0.1911293773172158,-0.0189544999999999
2859,93,0.6735,0.1738727312337005,fc1fc2,0.0006,0.025,0.63181825,0.169349333405587,-0.0416817499999999
2860,93,0.6735,0.1738727312337005,fc2,0.0001,0.025,0.67537875,0.2298454917306768,0.00187875
2861,93,0.6735,0.1738727312337005,fc2,0.0002,0.025,0.69621225,0.1885799439784535,0.0227122499999999
2862,93,0.6735,0.1738727312337005,fc2,0.0004,0.025,0.673485,0.1738861931628462,-1.4999999999987246e-05
2863,93,0.6735,0.1738727312337005,fc2,0.0006,0.025,0.65265175,0.1664983155017391,-0.02084825
2864,93,0.6735,0.1738727312337005,r1,0.0001,0.025,0.67537875,0.2298454917306768,0.00187875
2865,93,0.6735,0.1738727312337005,r1,0.0002,0.025,0.675379,0.185230386580244,0.0018789999999999
2866,93,0.6735,0.1738727312337005,r1,0.0004,0.025,0.6526514999999999,0.135876762311785,-0.0208485
2867,93,0.6735,0.1738727312337005,r1,0.0006,0.025,0.6276515,0.1972741608430595,-0.0458484999999999
2868,93,0.6735,0.1738727312337005,r1fc1fc2,0.0001,0.025,0.6545455,0.2245427328453688,-0.0189544999999999
2869,93,0.6735,0.1738727312337005,r1fc1fc2,0.0002,0.025,0.633712,0.2268967952807326,-0.0397879999999999
