Phase,Epoch,BatchIdx,SamplesSeen,Val_Accuracy,Class0_Accuracy,Class1_Accuracy,Test_Accuracy,LTP_crossings,LTD_crossings
pretrain,12,6,32867,0.815468,0.794595,0.836512,0.811640,901,805
pretrain,12,11,33187,0.816825,0.797297,0.836512,0.811640,1605,1473
pretrain,12,16,33507,0.812754,0.791892,0.833787,0.810582,2252,2056
pretrain,12,21,33827,0.814111,0.794595,0.833787,0.812698,2900,2692
pretrain,12,26,34147,0.812754,0.800000,0.825613,0.821164,3599,3326
pretrain,12,31,34467,0.811398,0.810811,0.811989,0.820106,4459,4059
pretrain,12,36,34787,0.799186,0.808108,0.790191,0.821164,5081,4681
pretrain,12,41,35107,0.796472,0.813514,0.779292,0.822222,5653,5188
pretrain,12,47,35436,0.800543,0.810811,0.790191,0.822222,6343,5873
pretrain,13,1,35500,0.800543,0.808108,0.792916,0.826455,135,133
pretrain,13,6,35820,0.804613,0.805405,0.803815,0.822222,857,851
pretrain,13,11,36140,0.797829,0.789189,0.806540,0.820106,1480,1499
pretrain,13,16,36460,0.808684,0.791892,0.825613,0.824339,2111,2072
pretrain,13,21,36780,0.808684,0.791892,0.825613,0.817989,2708,2650
pretrain,13,26,37100,0.807327,0.786486,0.828338,0.813757,3281,3173
pretrain,13,31,37420,0.804613,0.786486,0.822888,0.819048,3758,3587
pretrain,13,36,37740,0.814111,0.808108,0.820163,0.821164,4180,3973
pretrain,13,41,38060,0.807327,0.805405,0.809264,0.822222,4588,4354
pretrain,13,47,38389,0.810041,0.802703,0.817439,0.822222,5098,4881
pretrain,14,1,38453,0.808684,0.802703,0.814714,0.820106,89,86
pretrain,14,6,38773,0.805970,0.794595,0.817439,0.819048,522,498
pretrain,14,11,39093,0.811398,0.802703,0.820163,0.815873,1011,913
pretrain,14,16,39413,0.801900,0.786486,0.817439,0.815873,1548,1321
pretrain,14,21,39733,0.793758,0.783784,0.803815,0.821164,2057,1726
pretrain,14,26,40053,0.788331,0.778378,0.798365,0.819048,2446,2081
pretrain,14,31,40373,0.791045,0.781081,0.801090,0.819048,2764,2339
pretrain,14,36,40693,0.789688,0.781081,0.798365,0.822222,3070,2644
pretrain,14,41,41013,0.788331,0.783784,0.792916,0.823280,3470,3017
pretrain,14,47,41342,0.793758,0.794595,0.792916,0.820106,3999,3511
pretrain,15,1,41406,0.792402,0.789189,0.795640,0.822222,85,83
pretrain,15,6,41726,0.797829,0.805405,0.790191,0.826455,582,526
pretrain,15,11,42046,0.803256,0.818919,0.787466,0.825397,1065,937
pretrain,15,16,42366,0.804613,0.818919,0.790191,0.827513,1486,1292
pretrain,15,21,42686,0.803256,0.816216,0.790191,0.828571,1839,1654
pretrain,15,26,43006,0.800543,0.808108,0.792916,0.829630,2109,1922
pretrain,15,31,43326,0.801900,0.808108,0.795640,0.826455,2397,2223
pretrain,15,36,43646,0.799186,0.802703,0.795640,0.826455,2676,2534
pretrain,15,41,43966,0.797829,0.800000,0.795640,0.827513,2921,2786
pretrain,15,47,44295,0.796472,0.791892,0.801090,0.821164,3213,3084
pretrain,16,1,44359,0.796472,0.794595,0.798365,0.822222,39,41
pretrain,16,6,44679,0.797829,0.794595,0.801090,0.822222,240,265
pretrain,16,11,44999,0.793758,0.786486,0.801090,0.824339,483,524
pretrain,16,16,45319,0.799186,0.786486,0.811989,0.825397,731,770
pretrain,16,21,45639,0.796472,0.783784,0.809264,0.821164,967,978
pretrain,16,26,45959,0.792402,0.781081,0.803815,0.824339,1171,1165
pretrain,16,31,46279,0.785617,0.778378,0.792916,0.822222,1336,1334
pretrain,16,36,46599,0.793758,0.781081,0.806540,0.823280,1506,1497
pretrain,16,41,46919,0.789688,0.783784,0.795640,0.825397,1676,1676
pretrain,16,47,47248,0.786974,0.781081,0.792916,0.829630,1905,1904
pretrain,17,1,47312,0.786974,0.781081,0.792916,0.826455,39,38
pretrain,17,6,47632,0.786974,0.783784,0.790191,0.827513,264,267
pretrain,17,11,47952,0.791045,0.789189,0.792916,0.827513,472,474
pretrain,17,16,48272,0.792402,0.783784,0.801090,0.826455,651,665
pretrain,17,21,48592,0.793758,0.786486,0.801090,0.826455,802,848
pretrain,17,26,48912,0.791045,0.783784,0.798365,0.828571,978,1013
pretrain,17,31,49232,0.789688,0.775676,0.803815,0.824339,1148,1181
pretrain,17,36,49552,0.788331,0.778378,0.798365,0.825397,1295,1339
pretrain,17,41,49872,0.791045,0.781081,0.801090,0.825397,1439,1477
pretrain,17,47,50201,0.795115,0.778378,0.811989,0.827513,1598,1650
pretrain,18,1,50265,0.796472,0.786486,0.806540,0.825397,32,28
pretrain,18,6,50585,0.791045,0.778378,0.803815,0.823280,163,206
pretrain,18,11,50905,0.791045,0.778378,0.803815,0.824339,304,356
pretrain,18,16,51225,0.793758,0.775676,0.811989,0.826455,416,487
pretrain,18,21,51545,0.792402,0.783784,0.801090,0.823280,547,616
pretrain,18,26,51865,0.791045,0.775676,0.806540,0.822222,640,719
pretrain,18,31,52185,0.791045,0.778378,0.803815,0.825397,738,821
pretrain,18,36,52505,0.792402,0.775676,0.809264,0.823280,851,922
pretrain,18,41,52825,0.792402,0.772973,0.811989,0.825397,977,1045
pretrain,18,47,53154,0.797829,0.781081,0.814714,0.823280,1116,1202
pretrain,19,1,53218,0.795115,0.778378,0.811989,0.825397,32,31
pretrain,19,6,53538,0.795115,0.775676,0.814714,0.827513,157,163
pretrain,19,11,53858,0.796472,0.783784,0.809264,0.827513,255,303
pretrain,19,16,54178,0.800543,0.783784,0.817439,0.829630,358,448
pretrain,19,21,54498,0.793758,0.778378,0.809264,0.827513,458,548
pretrain,19,26,54818,0.792402,0.781081,0.803815,0.827513,552,660
pretrain,19,31,55138,0.791045,0.778378,0.803815,0.820106,677,755
pretrain,19,36,55458,0.801900,0.786486,0.817439,0.824339,788,856
pretrain,19,41,55778,0.796472,0.781081,0.811989,0.817989,886,961
pretrain,19,47,56107,0.799186,0.783784,0.814714,0.823280,994,1094
pretrain,20,1,56171,0.799186,0.786486,0.811989,0.824339,18,18
pretrain,20,6,56491,0.797829,0.786486,0.809264,0.825397,130,107
pretrain,20,11,56811,0.797829,0.781081,0.814714,0.829630,210,202
pretrain,20,16,57131,0.796472,0.781081,0.811989,0.827513,290,269
pretrain,20,21,57451,0.799186,0.786486,0.811989,0.827513,382,338
pretrain,20,26,57771,0.796472,0.786486,0.806540,0.828571,503,421
pretrain,20,31,58091,0.796472,0.783784,0.809264,0.828571,608,516
pretrain,20,36,58411,0.789688,0.786486,0.792916,0.826455,730,598
pretrain,20,41,58731,0.792402,0.789189,0.795640,0.825397,814,669
pretrain,20,47,59060,0.792402,0.791892,0.792916,0.828571,903,750
